"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POLR2G",227.269507520602,0.263994056179242,0.523711917864636,0.5040825827597,0.614203345784523,0.999972696140104
"AP001160.2",2.17348861303053,-0.729693194024059,3.23784727542569,-0.22536368517509,0.821696360025949,0.999972696140104
"TAF6L",45.1123939370448,-0.103103236981483,0.866582484693619,-0.118976830022056,0.90529371234023,0.999972696140104
"TMEM223",54.4931225119964,0.011378344833467,0.793347440735186,0.0143421964315191,0.988556975202994,0.999972696140104
"AP001160.3",1.23160698393017,-0.942660218497542,4.11574639098188,-0.229037488938344,0.818839778515891,0.999972696140104
"TMEM179B",260.47090423309,0.0539802156694535,0.498472310617505,0.10829130228434,0.913764621814553,0.999972696140104
"NXF1",103.072122764284,0.34737303806837,0.648150535860932,0.535944998652138,0.591996563633829,0.999972696140104
"STX5",139.393897260485,0.289508348907787,0.583130435217351,0.496472712489921,0.619560934998388,0.999972696140104
"AP001160.1",0.790305528472304,0.813134320749485,4.8028748295982,0.16930158490462,0.86555942940476,0.999972696140104
"WDR74",463.694436246157,0.166747175998951,0.590320222327841,0.282469022222224,0.777583896518821,0.999972696140104
"SNHG1",156.557602557504,0.571172315138143,0.598962539819806,0.953602733336172,0.340284771658577,0.999972696140104
"SLC3A2",289.896180852225,0.612925003816562,0.54943089181152,1.11556341835039,0.264609058145281,0.999972696140104
"PLAAT3",17.6268875722481,-1.69160881817398,1.28988748176026,-1.31143905347891,0.189709471869746,0.999972696140104
"ATL3",124.210099629104,-0.040063573831973,0.61898218800162,-0.0647249219905956,0.948393019545084,0.999972696140104
"RTN3",115.62282690213,0.27781149884033,0.618033336452874,0.449508922018341,0.653064573395322,0.999972696140104
"C11orf95",5.80956935226874,-1.19807237614823,2.00968382677201,-0.596149682944204,0.551075236197718,0.999972696140104
"SPINDOC",36.4045885316511,-0.6401427873127,0.911493569482344,-0.702300936337105,0.482491509466096,0.999972696140104
"MARK2",102.165790291277,-0.190162560523071,0.633982406510557,-0.299949270784543,0.764215850925851,0.999972696140104
"NAA40",39.9212356602801,0.282829597969016,0.916202848659114,0.308697575414598,0.757551588351992,0.999972696140104
"COX8A",817.633124411244,0.072750057936603,0.434413083497887,0.167467465185028,0.867002245010949,0.999972696140104
"OTUB1",429.351153964521,-0.13960518309647,0.473271249483797,-0.294979218046182,0.768009755321016,0.999972696140104
"MACROD1",7.74626806876966,0.995534097636572,1.91981308942587,0.518557823738086,0.604069127004618,0.999972696140104
"STIP1",145.827387591047,-0.0397948672926819,0.599565447139696,-0.0663728496739237,0.94708098534736,0.999972696140104
"FERMT3",244.988075992092,-0.0783260593573303,0.504732557164459,-0.155183291122251,0.876676820462803,0.999972696140104
"TRPT1",230.026648181514,0.587621521691271,0.521181099793645,1.12748048984112,0.259539384847237,0.999972696140104
"NUDT22",214.313051099686,0.393077174256566,0.534620858593382,0.73524474015244,0.462190455832918,0.999972696140104
"AP001453.1",0.474201096731169,0.183724736445686,4.81564205734998,0.0381516595830191,0.969566762874034,0.999972696140104
"DNAJC4",386.870064391434,0.473313244598015,0.470931072141942,1.00505843125882,0.314868714764075,0.999972696140104
"VEGFB",372.44110459922,-0.237020682318968,0.479059983208324,-0.494762014417508,0.620768120702948,0.999972696140104
"FKBP2",622.906197022678,0.265949745122319,0.583319995636903,0.455924273317494,0.648444433967745,0.999972696140104
"AP001453.3",3.76749639165482,3.1465612108676,2.89997077342221,1.08503204228999,0.277907463879039,0.999972696140104
"PPP1R14B",231.036042972052,-0.166283777452525,0.546908984936232,-0.304042870079952,0.761095230595421,0.999972696140104
"AP001453.2",1.23821644653109,1.58748439947691,4.52199214586795,0.351058637049491,0.725544358299301,0.999972696140104
"PLCB3",3.99139283119173,0.829339905694184,2.56190691027662,0.323719766072466,0.746150204846666,0.999972696140104
"BAD",124.483149259811,0.142767349082966,0.609421713432887,0.234266922126476,0.814777763775289,0.999972696140104
"GPR137",85.0619368511929,-0.239610152127202,0.716077480943329,-0.334614840577796,0.737915648505547,0.999972696140104
"ESRRA",43.486606953308,-0.268566084631437,0.861287754489999,-0.311819230253036,0.755177908573251,0.999972696140104
"TRMT112",749.782148819063,0.432831578061978,0.459125490153808,0.942730445911377,0.345818796237578,0.999972696140104
"PRDX5",748.741538022932,0.286507480985222,0.438934315031956,0.652734295709741,0.513927588535556,0.999972696140104
"AP003774.2",5.42694884387056,0.194160281931691,2.22970543047958,0.0870788935962402,0.930608802117886,0.999972696140104
"CCDC88B",108.238071925394,0.198332096581732,0.628634391475266,0.315496732713414,0.752384531408484,0.999972696140104
"RASGRP2",774.650101246905,0.415473183194119,0.430569097171195,0.964939625077007,0.334575052797751,0.999972696140104
"PYGM",7.72665222638981,-0.266101431393089,1.84930569933095,-0.143892614125053,0.885585268066798,0.999972696140104
"SF1",1451.86194372565,-0.0976225570112028,0.421449946754977,-0.231634996665354,0.816821523251783,0.999972696140104
"AP001462.1",3.66856040586444,-0.111628468517621,2.61566514068024,-0.0426768957469037,0.965959097308974,0.999972696140104
"MAP4K2",136.393928983714,-1.0685467377045,0.742034603835188,-1.44002278624439,0.149860952491739,0.999972696140104
"MEN1",53.6853391268045,0.570320450405095,0.830546993452049,0.686680530904868,0.492284068302078,0.999972696140104
"CDC42BPG",5.70381037445399,1.52615094083426,2.24439651093134,0.679982763028342,0.496515375177059,0.999972696140104
"EHD1",248.603168649974,0.218989553261512,0.510726891378594,0.428780150327308,0.668083225567902,0.999972696140104
"ATG2A",53.0911696345517,-0.589016071385013,0.789572710347471,-0.745993451478081,0.455671370875762,0.999972696140104
"PPP2R5B",33.8080644993619,0.87430311065649,1.03283685584957,0.84650649878032,0.397270249998423,0.999972696140104
"BATF2",0.316163697233756,-0.525013415860922,4.84982475084805,-0.108254100474273,0.913794131088238,0.999972696140104
"ARL2",192.728444313371,0.196025211590485,0.538953093968709,0.363714790367019,0.716070997632268,0.999972696140104
"SNX15",86.3319008216436,-0.0375910835008263,0.669444856344153,-0.0561526213019421,0.955220224294672,0.999972696140104
"SAC3D1",24.4900683737636,-0.687998754061572,1.07032194417367,-0.642796083745376,0.520356424628811,0.999972696140104
"NAALADL1",47.9568203256305,-0.250020495239444,0.829073999892027,-0.301565958252225,0.76298296184699,0.999972696140104
"CDCA5",4.80840900498377,-2.40021429553862,2.18241974681784,-1.0997949862937,0.271421457329483,0.999972696140104
"ZFPL1",130.519779951,0.281346272159133,0.598339122330526,0.470212061453197,0.638203517673112,0.999972696140104
"TMEM262",9.26685447267317,1.11014952697899,1.84725923918905,0.600971159557628,0.547859195617999,0.999972696140104
"VPS51",314.734492230832,0.325306682185588,0.484870787433648,0.670914170571895,0.502275208479646,0.999972696140104
"AP003068.1",0.316134064487446,-0.405200149059577,4.83109455297143,-0.0838733633996779,0.933157117847372,0.999972696140104
"TM7SF2",98.5192506044424,-0.00104806122136578,0.649651556471699,-0.00161326669800943,0.998712799967552,0.999972696140104
"ZNHIT2",32.11039348396,-0.164691286897189,0.967899031562609,-0.170153375018162,0.864889518275868,0.999972696140104
"FAU",13434.0569759527,0.305865413294323,0.414168480897487,0.73850480517379,0.460207748263161,0.999972696140104
"SYVN1",313.411457070326,0.184018750635275,0.498391229909161,0.369225499150165,0.711959651014245,0.999972696140104
"MRPL49",48.1497821335475,0.161905622895277,0.829374236309412,0.195214193794749,0.845225267781793,0.999972696140104
"AP003068.2",12.4287928886726,1.50325960357166,1.60071654510669,0.939116677569831,0.347670842471563,0.999972696140104
"CAPN1",226.007357230953,0.225841712645524,0.518696418413166,0.435402490991619,0.663270302583364,0.999972696140104
"AP000944.6",0.757435519945314,-3.4385203454123,4.89135600328393,-0.702978957798976,0.482068862966134,0.999972696140104
"POLA2",18.4950050418212,0.41298422357131,1.28353622460944,0.321755019962117,0.74763829247083,0.999972696140104
"CDC42EP2",4.02465367361976,-2.37521416565361,2.36416381616386,-1.00467410482057,0.315053801180194,0.999972696140104
"DPF2",118.874042424178,-0.126153397044694,0.611149176114795,-0.206419974001565,0.836462869790615,0.999972696140104
"TIGD3",2.9110359876802,-0.0991296357044406,2.8625934448094,-0.0346293099651254,0.972375329538542,0.999972696140104
"SLC25A45",68.3033102880511,0.271917570536692,0.742838855140989,0.366051894909404,0.714326352257552,0.999972696140104
"FRMD8",97.338149193615,0.26385993059428,0.651935647681652,0.404733092188764,0.68567371466537,0.999972696140104
"NEAT1",1820.14313563108,0.440900747821668,0.585041002836983,0.753623670278922,0.451075226983527,0.999972696140104
"AP000769.6",0.948372560716027,1.10446141922186,4.79981748693755,0.23010487840998,0.818010274178542,0.999972696140104
"AP000769.2",3.21448963259812,-2.9018120447047,2.68264302382774,-1.08169891369454,0.279386336018579,0.999972696140104
"SCYL1",158.493725755776,-0.0936982910285928,0.564377665783876,-0.166020550969984,0.868140777270926,0.999972696140104
"LTBP3",120.167067784227,-0.336727545919087,0.605462380650819,-0.556149410236082,0.578108719831127,0.999972696140104
"SSSCA1-AS1",8.476880020609,0.634591131104927,1.81258948016398,0.350101960785691,0.726262179413039,0.999972696140104
"ZNRD2",135.937969638212,0.261611385602252,0.591532597128208,0.442260302935681,0.658300853428487,0.999972696140104
"FAM89B",47.4313069794467,0.223409760229242,0.862636485562825,0.258984826132736,0.795646948169891,0.999972696140104
"EHBP1L1",227.839856173045,-0.0620846855866244,0.521577418008208,-0.119032541369817,0.905249574765878,0.999972696140104
"KCNK7",3.48426246044096,-0.370149255208675,2.72598520677298,-0.135785496667041,0.891990856845732,0.999972696140104
"MAP3K11",99.7536388185005,0.271716961979357,0.652490390515979,0.416430595651359,0.677094944021342,0.999972696140104
"PCNX3",41.487882841167,-0.317265398907364,0.926952704021366,-0.342267083887865,0.732149904549011,0.999972696140104
"SIPA1",137.057198406024,-0.39304205421231,0.599636474203283,-0.655467222427608,0.512166983252819,0.999972696140104
"RELA",148.112434408391,0.016297507695477,0.578460928560862,0.0281739126893551,0.9775234436207,0.999972696140104
"RELA-DT",25.7673141920289,0.485877999598905,1.08235677621577,0.448907430780516,0.653498435438432,0.999972696140104
"KAT5",83.6705819524302,0.0716407575468916,0.699597118134571,0.102402876869929,0.918436900266559,0.999972696140104
"RNASEH2C",191.669490525415,0.412388653416856,0.537019825244074,0.767920724769195,0.442534283943888,0.999972696140104
"AP5B1",34.2914510238714,-1.10206096731719,0.929525679697704,-1.18561648310308,0.235773789845194,0.999972696140104
"OVOL1",0.711346094216218,0.748228537933255,4.80946902863176,0.155574042265143,0.8763687870469,0.999972696140104
"CFL1",2910.79063873036,-0.11983910682253,0.422942020827989,-0.283346418471077,0.77691129776794,0.999972696140104
"SNX32",9.95972149326705,-2.04911001772909,1.60743637864208,-1.27476897061402,0.202391026540134,0.999972696140104
"MUS81",70.0019218593844,0.0143368565194538,0.72469829929911,0.0197832070715768,0.984216314078559,0.999972696140104
"EFEMP2",1.07362884992538,-2.39714597066597,4.86718786569054,-0.492511494689525,0.622357798011086,0.999972696140104
"FIBP",316.485250312268,0.15172763234617,0.492105815397543,0.3083231849711,0.757836425764245,0.999972696140104
"CCDC85B",576.388225921887,0.283946674515725,0.442690927873856,0.641410647106451,0.521255917264378,0.999972696140104
"FOSL1",3.08935187437401,-0.0843148162931792,2.96635746146465,-0.0284236870938502,0.977324232262586,0.999972696140104
"C11orf68",94.3662843365452,-0.103811459600606,0.652873086116159,-0.15900710537505,0.87366327577675,0.999972696140104
"DRAP1",946.518008140197,0.363775053464792,0.426450199051456,0.853030563179309,0.393642355571896,0.999972696140104
"TSGA10IP",3.39893574175316,-1.88479914187164,2.58063909881633,-0.730361383246557,0.46516931649012,0.999972696140104
"SART1",131.146368448908,0.0207498862832632,0.5917341244041,0.0350662323288506,0.972026927541233,0.999972696140104
"EIF1AD",67.3229025519035,0.136042585824343,0.74118934005058,0.183546333538822,0.854369367314462,0.999972696140104
"BANF1",486.527449735267,-0.0195656207966666,0.468556722555879,-0.041757208582859,0.966692247841344,0.999972696140104
"SF3B2",679.866325731358,0.277954026015946,0.436284434872916,0.637093610953392,0.524063869952409,0.999972696140104
"AP006287.2",0.316134064487446,-0.405200149059577,4.83109455297143,-0.0838733633996779,0.933157117847372,0.999972696140104
"PACS1",276.221278732692,0.782881962568526,0.510152457754833,1.53460392215686,0.124881148658563,0.999972696140104
"KLC2",26.5566668484209,0.0263721559926148,1.07387531176775,0.0245579311709872,0.980407575232254,0.999972696140104
"RAB1B",303.994502294564,0.0353139687733924,0.487240320795487,0.0724775172870288,0.942221897011742,0.999972696140104
"AP001107.2",4.80188794862151,1.43373048432379,2.57736996905867,0.556276553826469,0.57802181276981,0.999972696140104
"CNIH2",7.16051494836993,-1.83471026298005,2.15873139818573,-0.849902060312834,0.395379540017439,0.999972696140104
"YIF1A",221.227489705633,0.22835843110368,0.523881934183937,0.43589674734518,0.662911645167081,0.999972696140104
"RIN1",0.500520908149864,0.0858386644603801,4.81375936718053,0.0178319392210618,0.985772924993278,0.999972696140104
"BRMS1",179.815924048079,-0.143412450762655,0.551823692519568,-0.259888172085995,0.794950035183618,0.999972696140104
"B4GAT1",15.1422772567824,0.876379239795689,1.50692426222021,0.581568206025488,0.560857563790968,0.999972696140104
"AP001107.9",0.606037215795127,-0.840672245032896,4.89146746797761,-0.171865038566939,0.86354363273971,0.999972696140104
"SLC29A2",13.1266538549704,-0.320883681533509,1.46333398595689,-0.219282600290104,0.826429915035718,0.999972696140104
"MRPL11",220.81719570786,-0.0586493102248851,0.526614089773762,-0.111370567867034,0.911322498281442,0.999972696140104
"PELI3",7.24464563280759,0.854225570201966,2.00451052572063,0.426151700996865,0.669997309066758,0.999972696140104
"AP002748.4",32.3731517311508,0.418341852238659,1.04322436040062,0.401008515635128,0.688413854323776,0.999972696140104
"DPP3",70.9714097083933,-0.892444797586853,0.71154050369387,-1.25424314280613,0.209753642980396,0.999972696140104
"BBS1",18.5867097693385,0.096243785390634,1.27593744243226,0.0754298621468218,0.939872700324767,0.999972696140104
"ZDHHC24",153.807629165719,0.00345166494856611,0.56653930740665,0.00609254274759186,0.995138884279039,0.999972696140104
"CTSF",57.9603326985638,0.176280524681763,0.793293281880968,0.222213560492768,0.824147638254591,0.999972696140104
"CCS",245.010253926977,0.255274866025588,0.510725544767696,0.499827879456665,0.617196278017242,0.999972696140104
"RBM14",98.4218405490372,0.315981137654847,0.655613995130301,0.481962160664442,0.629832826872967,0.999972696140104
"RBM4",173.957143026875,-0.104019699887973,0.558550411636781,-0.186231533843388,0.852263196066344,0.999972696140104
"RBM4B",33.0714173234995,-0.259238651917245,0.975048950207241,-0.265872448621318,0.790337444444567,0.999972696140104
"SPTBN2",7.91022826150413,1.57137769906316,1.98130642628014,0.793101803042851,0.427718512434228,0.999972696140104
"C11orf80",101.578414077781,0.36806009802353,0.643649823079155,0.571832827146239,0.567435235414586,0.999972696140104
"RCE1",53.9967995975983,0.753251964933626,0.815281950947628,0.923915909162587,0.355530099301514,0.999972696140104
